Player Name,Age,Team,ASR,Nationality,Transfer History Count,MarketValue,missing_market_value,Age_norm,MarketValue_norm,Transfers_norm,Nationality_norm,ClubTier,ClubTier_norm,InputScore,SustainabilityScore
Denilson Santos,18,Sporting CP B,6.75,POR,1,6400000,True,0.45,0.02882882882882883,0.06666666666666667,1.0,3,1.0,2.545,2.652
Denzel Dumfries,29,Inter,7.12,NED,5,29000000,False,0.725,0.13063063063063063,0.3333333333333333,1.0,3,1.0,3.189,2.233
Diego Aguado,18,Real Madrid U19,7.19,ESP,0,1100000,False,0.45,0.004954954954954955,0.0,0.5,3,1.0,1.955,3.678
Diego Arroyo,20,Shakhtar Donetsk,6.93,BOL,3,515000,False,0.5,0.00231981981981982,0.2,1.0,3,1.0,2.702,2.565
Diego Kochen,19,Barcelona Atlètic,7.11,USA,1,455000,False,0.475,0.0020495495495495494,0.06666666666666667,1.0,3,1.0,2.544,2.795
Dimitri Lavalée,28,SK Sturm Graz,6.94,BEL,5,4100000,False,0.7,0.018468468468468467,0.3333333333333333,0.5,3,1.0,2.552,2.719
Diogo Jota,28,Liverpool,6.75,POR,5,44000000,False,0.7,0.1981981981981982,0.3333333333333333,1.0,1,0.3333333333333333,2.565,2.632
Diogo Prioste,21,Benfica B,7.07,POR,1,1600000,False,0.525,0.007207207207207207,0.06666666666666667,1.0,3,1.0,2.599,2.72
Divin Mubama,20,Manchester City U21,6.85,ENG,1,3700000,False,0.5,0.016666666666666666,0.06666666666666667,1.0,3,1.0,2.583,2.652
Djomar Giersthove,20,Feyenoord U21,6.35,NED,0,6400000,True,0.5,0.02882882882882883,0.0,1.0,3,1.0,2.529,2.511
Dmytro Kryskiv,24,Shakhtar Donetsk,6.83,UKR,3,6700000,False,0.6,0.03018018018018018,0.2,0.5,3,1.0,2.33,2.931
Donyell Malen,26,Aston Villa,6.76,NED,4,27000000,False,0.65,0.12162162162162163,0.26666666666666666,1.0,3,1.0,3.038,2.225
Dorgeles Nene,22,Red Bull Salzburg,7.23,MLI,5,8400000,False,0.55,0.03783783783783784,0.3333333333333333,1.0,2,0.6666666666666666,2.588,2.794
Douglas Luiz,27,Juventus,6.82,BRA,5,41000000,False,0.675,0.18468468468468469,0.3333333333333333,1.0,1,0.3333333333333333,2.526,2.7
Dávid Hancko,27,Feyenoord,7.13,SVK,5,33000000,False,0.675,0.14864864864864866,0.3333333333333333,0.5,3,1.0,2.657,2.683
Désiré Doué,19,Paris Saint-Germain,7.33,FRA,2,62000000,False,0.475,0.27927927927927926,0.13333333333333333,0.5,1,0.3333333333333333,1.721,4.259
Ebenezer Annan,22,FK Crvena zvezda,7.14,GHA,5,1200000,False,0.55,0.005405405405405406,0.3333333333333333,1.0,3,1.0,2.889,2.471
Ebrima Colley,25,Young Boys,6.85,GAM,5,1900000,False,0.625,0.008558558558558558,0.3333333333333333,1.0,3,1.0,2.967,2.309
Edan Diop,20,AS Monaco,6.53,FRA,2,1400000,False,0.5,0.006306306306306306,0.13333333333333333,0.5,3,1.0,2.14,3.051
Eder Militão,27,Real Madrid,7.17,BRA,3,42000000,False,0.675,0.1891891891891892,0.2,1.0,1,0.3333333333333333,2.398,2.99
Ederson,31,Manchester City,6.98,BRA,4,23000000,False,0.775,0.1036036036036036,0.26666666666666666,1.0,1,0.3333333333333333,2.479,2.816
Edimilson Fernandes,29,Stade Brestois,6.65,SUI,5,3800000,False,0.725,0.017117117117117116,0.3333333333333333,1.0,3,1.0,3.075,2.163
Edmund Baidoo,19,Red Bull Salzburg,7.02,GHA,2,2900000,False,0.475,0.013063063063063063,0.13333333333333333,1.0,2,0.6666666666666666,2.288,3.068
Eduardo Camavinga,22,Real Madrid,7.08,FRA,3,67000000,False,0.55,0.30180180180180183,0.2,0.5,1,0.3333333333333333,1.885,3.756
Eduardo Felicíssimo,18,Sporting,6.76,POR,1,970000,False,0.45,0.004369369369369369,0.06666666666666667,1.0,3,1.0,2.521,2.681
Eduardo Quaresma,23,Sporting,6.98,POR,5,14900000,False,0.575,0.06711711711711711,0.3333333333333333,1.0,3,1.0,2.975,2.346
Eguinaldo,20,Shakhtar Donetsk,6.87,BRA,2,2900000,False,0.5,0.013063063063063063,0.13333333333333333,1.0,3,1.0,2.646,2.596
El Chadaïlle Bitshiabu,20,RB Leipzig,6.92,FRA,2,11600000,False,0.5,0.05225225225225225,0.13333333333333333,0.5,2,0.6666666666666666,1.852,3.737
Elias Benkara,18,Borussia Dortmund U19,6.7,GER,0,6400000,True,0.45,0.02882882882882883,0.0,1.0,3,1.0,2.479,2.703
Elias Cobbaut,27,AC Sparta Praha,6.71,BEL,5,2600000,False,0.675,0.011711711711711712,0.3333333333333333,0.5,3,1.0,2.52,2.663
Eliesse Ben Seghir,20,AS Monaco,7.03,MAR,1,31000000,False,0.5,0.13963963963963963,0.06666666666666667,1.0,3,1.0,2.706,2.598
Eliot Bujupi,18,VfB Stuttgart II U21,6.9,KOS,1,485000,False,0.45,0.0021846846846846845,0.06666666666666667,1.0,3,1.0,2.519,2.739
Emanuel Aiwu,24,SK Sturm Graz,6.8,AUT,5,2900000,False,0.6,0.013063063063063063,0.3333333333333333,0.5,3,1.0,2.446,2.78
Emerson Royal,26,Milan,6.96,BRA,5,10800000,False,0.65,0.04864864864864865,0.3333333333333333,1.0,3,1.0,3.032,2.296
Emil Holm,25,Bologna,7.09,SWE,5,7200000,False,0.625,0.032432432432432434,0.3333333333333333,0.5,3,1.0,2.491,2.846
Emiliano Buendia,28,Bayer 04 Leverkusen,6.82,ARG,5,16500000,False,0.7,0.07432432432432433,0.3333333333333333,1.0,3,1.0,3.108,2.194
Emiliano Martínez,32,Aston Villa,7.14,ARG,5,24000000,False,0.8,0.10810810810810811,0.3333333333333333,1.0,3,1.0,3.241,2.203
Emir Karic,27,SK Sturm Graz,6.65,AUT,4,720000,False,0.675,0.003243243243243243,0.26666666666666666,0.5,3,1.0,2.445,2.72
Emre Can,31,Borussia Dortmund,6.95,GER,5,7500000,False,0.775,0.033783783783783786,0.3333333333333333,1.0,2,0.6666666666666666,2.809,2.474
Endrick,18,Real Madrid,6.79,BRA,2,42000000,False,0.45,0.1891891891891892,0.13333333333333333,1.0,1,0.3333333333333333,2.106,3.224
Enzo Millot,22,VfB Stuttgart,6.93,FRA,2,32000000,False,0.55,0.14414414414414414,0.13333333333333333,0.5,3,1.0,2.327,2.978
Eric Dier,31,FC Bayern München,7.06,ENG,4,7200000,False,0.775,0.032432432432432434,0.26666666666666666,1.0,3,1.0,3.074,2.297
Eric García,24,Barcelona,6.84,ESP,4,14600000,False,0.6,0.06576576576576576,0.26666666666666666,0.5,1,0.3333333333333333,1.766,3.873
Erling Haaland,24,Manchester City,7.24,NOR,5,218000000,False,0.6,0.9819819819819819,0.3333333333333333,0.5,1,0.3333333333333333,2.749,2.634
Ermal Krasniqi,26,AC Sparta Praha,6.84,KOS,5,1900000,False,0.65,0.008558558558558558,0.3333333333333333,1.0,3,1.0,2.992,2.286
Ermedin Demirović,27,VfB Stuttgart,6.9,BIH,5,20000000,False,0.675,0.09009009009009009,0.3333333333333333,0.5,3,1.0,2.598,2.656
Esmir Bajraktarević,20,PSV Eindhoven,6.96,BIH,2,3600000,False,0.5,0.016216216216216217,0.13333333333333333,0.5,2,0.6666666666666666,1.816,3.833
Estanis Pedrola,21,Bologna,6.81,ESP,5,1700000,False,0.525,0.0076576576576576575,0.3333333333333333,0.5,3,1.0,2.366,2.878
Ethan Mbappé,18,Lille,6.72,FRA,1,4900000,False,0.45,0.022072072072072072,0.06666666666666667,0.5,3,1.0,2.039,3.296
Ethan Nwaneri,18,Arsenal,6.99,ENG,1,53000000,False,0.45,0.23873873873873874,0.06666666666666667,1.0,1,0.3333333333333333,2.089,3.346
Ezri Konsa,27,Aston Villa,6.94,ENG,3,37000000,False,0.675,0.16666666666666666,0.2,1.0,3,1.0,3.042,2.281
Fabian Bredlow,30,VfB Stuttgart,6.7,GER,5,1000000,False,0.75,0.0045045045045045045,0.3333333333333333,1.0,3,1.0,3.088,2.17
Fabián Ruiz,29,Paris Saint-Germain,7.24,ESP,5,34000000,False,0.725,0.15315315315315314,0.3333333333333333,0.5,1,0.3333333333333333,2.045,3.54
Facinet Conté,20,Young Boys,6.86,GUI,2,765000,False,0.5,0.003445945945945946,0.13333333333333333,1.0,3,1.0,2.637,2.601
Facu González,21,Feyenoord,6.59,URU,5,4100000,False,0.525,0.018468468468468467,0.3333333333333333,1.0,3,1.0,2.877,2.291
Fally Mayulu,22,SK Sturm Graz,6.67,FRA,5,2900000,False,0.55,0.013063063063063063,0.3333333333333333,0.5,3,1.0,2.396,2.784
Farid Alfa-Ruprecht,19,Manchester City U21,7.2,GER,0,6400000,True,0.475,0.02882882882882883,0.0,1.0,3,1.0,2.504,2.875
Federico Cassa,19,Atalanta U23,7.7,ITA,0,775000,False,0.475,0.003490990990990991,0.0,0.5,3,1.0,1.978,3.893
Federico Chiesa,27,Liverpool,6.75,ITA,5,16500000,False,0.675,0.07432432432432433,0.3333333333333333,0.5,1,0.3333333333333333,1.916,3.523
Federico Dimarco,27,Inter,7.24,ITA,5,58000000,False,0.675,0.26126126126126126,0.3333333333333333,0.5,3,1.0,2.77,2.614
Federico Gatti,26,Juventus,6.99,ITA,5,24000000,False,0.65,0.10810810810810811,0.3333333333333333,0.5,1,0.3333333333333333,1.925,3.631
Felix Nmecha,24,Borussia Dortmund,7.04,GER,2,27000000,False,0.6,0.12162162162162163,0.13333333333333333,1.0,2,0.6666666666666666,2.522,2.791
Ferland Mendy,29,Real Madrid,6.75,FRA,5,19100000,False,0.725,0.08603603603603603,0.3333333333333333,0.5,1,0.3333333333333333,1.978,3.413
Fermín,22,Barcelona,6.95,ESP,3,52000000,False,0.55,0.23423423423423423,0.2,0.5,1,0.3333333333333333,1.818,3.823
Fernando Dickes,17,RB Leipzig U19,6.2,GER,0,6400000,True,0.425,0.02882882882882883,0.0,1.0,3,1.0,2.454,2.526
Ferran Torres,25,Barcelona,7.09,ESP,5,30000000,False,0.625,0.13513513513513514,0.3333333333333333,0.5,1,0.3333333333333333,1.927,3.679
Ferrán,25,Barcelona,7.09,ESP,5,30000000,False,0.625,0.13513513513513514,0.3333333333333333,0.5,1,0.3333333333333333,1.927,3.679
Ferrán Jutglà,26,Club Brugge KV,7.06,ESP,5,8000000,False,0.65,0.036036036036036036,0.3333333333333333,0.5,3,1.0,2.519,2.803
Filippo Mané,20,Borussia Dortmund,6.78,ITA,2,580000,False,0.5,0.002612612612612613,0.13333333333333333,0.5,2,0.6666666666666666,1.803,3.76
Finn Jeltsch,18,VfB Stuttgart,6.86,GER,2,10900000,False,0.45,0.0490990990990991,0.13333333333333333,1.0,3,1.0,2.632,2.606
